protein,pdb_path,reason,valid
A0A4S4D028,,missing_pdb,False
A0A4S4D038,,missing_pdb,False
A0A4S4D0A9,,missing_pdb,False
A0A4S4D0B2,,missing_pdb,False
A0A4S4D0D1,,missing_pdb,False
A0A4S4D0F6,,missing_pdb,False
A0A4S4D0J1,,missing_pdb,False
A0A4S4D0P4,,missing_pdb,False
A0A4S4D0R6,,missing_pdb,False
A0A4S4D0S4,,missing_pdb,False
A0A4S4D0S7,,missing_pdb,False
A0A4S4D0U0,,missing_pdb,False
A0A4S4D0V9,,missing_pdb,False
A0A4S4D0W2,,missing_pdb,False
A0A4S4D188,,missing_pdb,False
A0A4S4D1B4,,missing_pdb,False
A0A4S4D1D0,,missing_pdb,False
A0A4S4D1J3,,missing_pdb,False
A0A4S4D1L2,,missing_pdb,False
A0A4S4D1N3,,missing_pdb,False
A0A4S4D1Q1,,missing_pdb,False
A0A4S4D1Q9,,missing_pdb,False
A0A4S4D1S9,,missing_pdb,False
A0A4S4D1X1,,missing_pdb,False
A0A4S4D1Z2,,missing_pdb,False
A0A4S4D217,,missing_pdb,False
A0A4S4D258,,missing_pdb,False
A0A4S4D275,,missing_pdb,False
A0A4S4D2B9,,missing_pdb,False
A0A4S4D2K4,,missing_pdb,False
A0A4S4D2K8,,missing_pdb,False
A0A4S4D2M5,,missing_pdb,False
A0A4S4D2P9,,missing_pdb,False
A0A4S4D324,,missing_pdb,False
A0A4S4D327,,missing_pdb,False
A0A4S4D367,,missing_pdb,False
A0A4S4D3B3,,missing_pdb,False
A0A4S4D3C1,,missing_pdb,False
A0A4S4D3D1,,missing_pdb,False
A0A4S4D3H7,,missing_pdb,False
A0A4S4D3L0,,missing_pdb,False
A0A4S4D3L2,,missing_pdb,False
A0A4S4D3L3,,missing_pdb,False
A0A4S4D3P8,,missing_pdb,False
A0A4S4D3T3,,missing_pdb,False
A0A4S4D3V4,,missing_pdb,False
A0A4S4D435,,missing_pdb,False
A0A4S4D486,,missing_pdb,False
A0A4S4D4C3,,missing_pdb,False
A0A4S4D4E2,,missing_pdb,False
A0A4S4D4F1,,missing_pdb,False
A0A4S4D4G9,,missing_pdb,False
A0A4S4D4H7,,missing_pdb,False
A0A4S4D4P5,,missing_pdb,False
A0A4S4D4W8,,missing_pdb,False
A0A4S4D4X7,,missing_pdb,False
A0A4S4D4Y1,,missing_pdb,False
A0A4S4D4Y6,,missing_pdb,False
A0A4S4D507,,missing_pdb,False
A0A4S4D544,,missing_pdb,False
A0A4S4D552,,missing_pdb,False
A0A4S4D561,,missing_pdb,False
A0A4S4D562,,missing_pdb,False
A0A4S4D575,,missing_pdb,False
A0A4S4D5K6,,missing_pdb,False
A0A4S4D5N4,,missing_pdb,False
A0A4S4D5R8,,missing_pdb,False
A0A4S4D5S4,,missing_pdb,False
A0A4S4D5U7,,missing_pdb,False
A0A4S4D5Y2,,missing_pdb,False
A0A4S4D615,,missing_pdb,False
A0A4S4D617,,missing_pdb,False
A0A4S4D633,,missing_pdb,False
A0A4S4D657,,missing_pdb,False
A0A4S4D659,,missing_pdb,False
A0A4S4D668,,missing_pdb,False
A0A4S4D677,,missing_pdb,False
A0A4S4D678,,missing_pdb,False
A0A4S4D6A5,,missing_pdb,False
A0A4S4D6C0,,missing_pdb,False
A0A4S4D6D8,,missing_pdb,False
A0A4S4D6G0,,missing_pdb,False
A0A4S4D6H0,,missing_pdb,False
A0A4S4D6I0,,missing_pdb,False
A0A4S4D6K0,,missing_pdb,False
A0A4S4D6K1,,missing_pdb,False
A0A4S4D6K3,,missing_pdb,False
A0A4S4D6N2,,missing_pdb,False
A0A4S4D6R7,,missing_pdb,False
A0A4S4D702,,missing_pdb,False
A0A4S4D709,,missing_pdb,False
A0A4S4D713,,missing_pdb,False
A0A4S4D722,,missing_pdb,False
A0A4S4D784,,missing_pdb,False
A0A4S4D7B2,,missing_pdb,False
A0A4S4D7B4,,missing_pdb,False
A0A4S4D7I0,,missing_pdb,False
A0A4S4D7K5,,missing_pdb,False
A0A4S4D7Q0,,missing_pdb,False
A0A4S4D850,,missing_pdb,False
A0A4S4D872,,missing_pdb,False
A0A4S4D8A3,,missing_pdb,False
A0A4S4D8B7,,missing_pdb,False
A0A4S4D8E9,,missing_pdb,False
A0A4S4D8F7,,missing_pdb,False
A0A4S4D8G5,,missing_pdb,False
A0A4S4D8K0,,missing_pdb,False
A0A4S4D8U8,,missing_pdb,False
A0A4S4D8V5,,missing_pdb,False
A0A4S4D8Z5,,missing_pdb,False
A0A4S4D907,,missing_pdb,False
A0A4S4D941,,missing_pdb,False
A0A4S4D969,,missing_pdb,False
A0A4S4D972,,missing_pdb,False
A0A4S4D999,,missing_pdb,False
A0A4S4D9F2,,missing_pdb,False
A0A4S4D9I8,,missing_pdb,False
A0A4S4D9T6,,missing_pdb,False
A0A4S4D9V2,,missing_pdb,False
A0A4S4D9Y7,,missing_pdb,False
A0A4S4DAF5,,missing_pdb,False
A0A4S4DAJ3,,missing_pdb,False
A0A4S4DAJ4,,missing_pdb,False
A0A4S4DAU5,,missing_pdb,False
A0A4S4DAU7,,missing_pdb,False
A0A4S4DB60,,missing_pdb,False
A0A4S4DB67,,missing_pdb,False
A0A4S4DB72,,missing_pdb,False
A0A4S4DBG1,,missing_pdb,False
A0A4S4DBH0,,missing_pdb,False
A0A4S4DBL4,,missing_pdb,False
A0A4S4DBL9,,missing_pdb,False
A0A4S4DBN3,,missing_pdb,False
A0A4S4DBY2,,missing_pdb,False
A0A4S4DC31,,missing_pdb,False
A0A4S4DC46,,missing_pdb,False
A0A4S4DCB6,,missing_pdb,False
A0A4S4DCF0,,missing_pdb,False
A0A4S4DCF4,,missing_pdb,False
A0A4S4DCJ0,,missing_pdb,False
A0A4S4DCJ6,,missing_pdb,False
A0A4S4DCJ7,,missing_pdb,False
A0A4S4DCK2,,missing_pdb,False
A0A4S4DCL2,,missing_pdb,False
A0A4S4DCL7,,missing_pdb,False
A0A4S4DCL8,,missing_pdb,False
A0A4S4DCN6,,missing_pdb,False
A0A4S4DCP9,,missing_pdb,False
A0A4S4DCW9,,missing_pdb,False
A0A4S4DD92,,missing_pdb,False
A0A4S4DDC5,,missing_pdb,False
A0A4S4DDD7,,missing_pdb,False
A0A4S4DDF0,,missing_pdb,False
A0A4S4DDG7,,missing_pdb,False
A0A4S4DDH5,,missing_pdb,False
A0A4S4DDL2,,missing_pdb,False
A0A4S4DDN7,,missing_pdb,False
A0A4S4DDP2,,missing_pdb,False
A0A4S4DDU4,,missing_pdb,False
A0A4S4DE99,,missing_pdb,False
A0A4S4DEB7,,missing_pdb,False
A0A4S4DEI1,,missing_pdb,False
A0A4S4DEI3,,missing_pdb,False
A0A4S4DEX0,,missing_pdb,False
A0A4S4DEZ0,,missing_pdb,False
A0A4S4DEZ5,,missing_pdb,False
A0A4S4DF00,,missing_pdb,False
A0A4S4DF41,,missing_pdb,False
A0A4S4DF69,,missing_pdb,False
A0A4S4DF73,,missing_pdb,False
A0A4S4DF79,,missing_pdb,False
A0A4S4DFC6,,missing_pdb,False
A0A4S4DFC9,,missing_pdb,False
A0A4S4DFF7,,missing_pdb,False
A0A4S4DFG7,,missing_pdb,False
A0A4S4DFJ5,,missing_pdb,False
A0A4S4DFL2,,missing_pdb,False
A0A4S4DFU6,,missing_pdb,False
A0A4S4DFY7,,missing_pdb,False
A0A4S4DFZ1,,missing_pdb,False
A0A4S4DG20,,missing_pdb,False
A0A4S4DG24,,missing_pdb,False
A0A4S4DG33,,missing_pdb,False
A0A4S4DG49,,missing_pdb,False
A0A4S4DG61,,missing_pdb,False
A0A4S4DG89,,missing_pdb,False
A0A4S4DGB4,,missing_pdb,False
A0A4S4DGJ0,,missing_pdb,False
A0A4S4DGK4,,missing_pdb,False
A0A4S4DGS6,,missing_pdb,False
A0A4S4DGU1,,missing_pdb,False
A0A4S4DH29,,missing_pdb,False
A0A4S4DH86,,missing_pdb,False
A0A4S4DHC7,,missing_pdb,False
A0A4S4DHE6,,missing_pdb,False
A0A4S4DHF7,,missing_pdb,False
A0A4S4DHJ1,,missing_pdb,False
A0A4S4DHK8,,missing_pdb,False
A0A4S4DHP3,,missing_pdb,False
A0A4S4DHS7,,missing_pdb,False
A0A4S4DHW2,,missing_pdb,False
A0A4S4DI05,,missing_pdb,False
A0A4S4DI89,,missing_pdb,False
A0A4S4DIA3,,missing_pdb,False
A0A4S4DIC5,,missing_pdb,False
A0A4S4DIE6,,missing_pdb,False
A0A4S4DIG3,,missing_pdb,False
A0A4S4DII3,,missing_pdb,False
A0A4S4DIM7,,missing_pdb,False
A0A4S4DIW3,,missing_pdb,False
A0A4S4DIX2,,missing_pdb,False
A0A4S4DJ15,,missing_pdb,False
A0A4S4DJA7,,missing_pdb,False
A0A4S4DJA9,,missing_pdb,False
A0A4S4DJB3,,missing_pdb,False
A0A4S4DJE2,,missing_pdb,False
A0A4S4DJE3,,missing_pdb,False
A0A4S4DJN1,,missing_pdb,False
A0A4S4DJS4,,missing_pdb,False
A0A4S4DJS8,,missing_pdb,False
A0A4S4DJT7,,missing_pdb,False
A0A4S4DJU3,,missing_pdb,False
A0A4S4DJV1,,missing_pdb,False
A0A4S4DJV5,,missing_pdb,False
A0A4S4DK01,,missing_pdb,False
A0A4S4DKH7,,missing_pdb,False
A0A4S4DKM5,,missing_pdb,False
A0A4S4DKQ7,,missing_pdb,False
A0A4S4DKR5,,missing_pdb,False
A0A4S4DL11,,missing_pdb,False
A0A4S4DL91,,missing_pdb,False
A0A4S4DLA0,,missing_pdb,False
A0A4S4DLG1,,missing_pdb,False
A0A4S4DLI0,,missing_pdb,False
A0A4S4DLI4,,missing_pdb,False
A0A4S4DLK0,,missing_pdb,False
A0A4S4DLL7,,missing_pdb,False
A0A4S4DLQ4,,missing_pdb,False
A0A4S4DM63,,missing_pdb,False
A0A4S4DM67,,missing_pdb,False
A0A4S4DMF2,,missing_pdb,False
A0A4S4DMH8,,missing_pdb,False
A0A4S4DMR2,,missing_pdb,False
A0A4S4DMW8,,missing_pdb,False
A0A4S4DMY5,,missing_pdb,False
A0A4S4DMY8,,missing_pdb,False
A0A4S4DN01,,missing_pdb,False
A0A4S4DN40,,missing_pdb,False
A0A4S4DN59,,missing_pdb,False
A0A4S4DNH8,,missing_pdb,False
A0A4S4DNP9,,missing_pdb,False
A0A4S4DNZ0,,missing_pdb,False
A0A4S4DNZ2,,missing_pdb,False
A0A4S4DP62,,missing_pdb,False
A0A4S4DPB3,,missing_pdb,False
A0A4S4DPH2,,missing_pdb,False
A0A4S4DPI8,,missing_pdb,False
A0A4S4DPJ0,,missing_pdb,False
A0A4S4DPL0,,missing_pdb,False
A0A4S4DPQ5,,missing_pdb,False
A0A4S4DPR6,,missing_pdb,False
A0A4S4DPS7,,missing_pdb,False
A0A4S4DPZ3,,missing_pdb,False
A0A4S4DQ17,,missing_pdb,False
A0A4S4DQ33,,missing_pdb,False
A0A4S4DQ39,,missing_pdb,False
A0A4S4DQ76,,missing_pdb,False
A0A4S4DQ79,,missing_pdb,False
A0A4S4DQ85,,missing_pdb,False
A0A4S4DQC9,,missing_pdb,False
A0A4S4DQD2,,missing_pdb,False
A0A4S4DQE6,,missing_pdb,False
A0A4S4DQG2,,missing_pdb,False
A0A4S4DQK8,,missing_pdb,False
A0A4S4DQQ6,,missing_pdb,False
A0A4S4DQW5,,missing_pdb,False
A0A4S4DR22,,missing_pdb,False
A0A4S4DR66,,missing_pdb,False
A0A4S4DRA9,,missing_pdb,False
A0A4S4DRC7,,missing_pdb,False
A0A4S4DRD2,,missing_pdb,False
A0A4S4DRH2,,missing_pdb,False
A0A4S4DRJ7,,missing_pdb,False
A0A4S4DRK6,,missing_pdb,False
A0A4S4DRX4,,missing_pdb,False
A0A4S4DRX9,,missing_pdb,False
A0A4S4DRY0,,missing_pdb,False
A0A4S4DRZ9,,missing_pdb,False
A0A4S4DSA6,,missing_pdb,False
A0A4S4DSD7,,missing_pdb,False
A0A4S4DSH8,,missing_pdb,False
A0A4S4DSP4,,missing_pdb,False
A0A4S4DSV6,,missing_pdb,False
A0A4S4DSY2,,missing_pdb,False
A0A4S4DT47,,missing_pdb,False
A0A4S4DT72,,missing_pdb,False
A0A4S4DT88,,missing_pdb,False
A0A4S4DTD8,,missing_pdb,False
A0A4S4DTE2,,missing_pdb,False
A0A4S4DTH0,,missing_pdb,False
A0A4S4DTH5,,missing_pdb,False
A0A4S4DTI5,,missing_pdb,False
A0A4S4DTL7,,missing_pdb,False
A0A4S4DTL8,,missing_pdb,False
A0A4S4DTQ7,,missing_pdb,False
A0A4S4DTR7,,missing_pdb,False
A0A4S4DTT5,,missing_pdb,False
A0A4S4DTW8,,missing_pdb,False
A0A4S4DTZ8,,missing_pdb,False
A0A4S4DU21,,missing_pdb,False
A0A4S4DU28,,missing_pdb,False
A0A4S4DU32,,missing_pdb,False
A0A4S4DU58,,missing_pdb,False
A0A4S4DUE6,,missing_pdb,False
A0A4S4DUI5,,missing_pdb,False
A0A4S4DUJ0,,missing_pdb,False
A0A4S4DUW0,,missing_pdb,False
A0A4S4DUW1,,missing_pdb,False
A0A4S4DV07,,missing_pdb,False
A0A4S4DV36,,missing_pdb,False
A0A4S4DVF9,,missing_pdb,False
A0A4S4DVG3,,missing_pdb,False
A0A4S4DVJ4,,missing_pdb,False
A0A4S4DVJ5,,missing_pdb,False
A0A4S4DVP4,,missing_pdb,False
A0A4S4DVQ9,,missing_pdb,False
A0A4S4DVW4,,missing_pdb,False
A0A4S4DVX8,,missing_pdb,False
A0A4S4DW38,,missing_pdb,False
A0A4S4DW73,,missing_pdb,False
A0A4S4DW90,,missing_pdb,False
A0A4S4DW99,,missing_pdb,False
A0A4S4DWC4,,missing_pdb,False
A0A4S4DWF2,,missing_pdb,False
A0A4S4DWI4,,missing_pdb,False
A0A4S4DWM1,,missing_pdb,False
A0A4S4DWN4,,missing_pdb,False
A0A4S4DWQ6,,missing_pdb,False
A0A4S4DWX9,,missing_pdb,False
A0A4S4DWY0,,missing_pdb,False
A0A4S4DX04,,missing_pdb,False
A0A4S4DX15,,missing_pdb,False
A0A4S4DX38,,missing_pdb,False
A0A4S4DX42,,missing_pdb,False
A0A4S4DX56,,missing_pdb,False
A0A4S4DX58,,missing_pdb,False
A0A4S4DXB8,,missing_pdb,False
A0A4S4DXF1,,missing_pdb,False
A0A4S4DXQ8,,missing_pdb,False
A0A4S4DXX5,,missing_pdb,False
A0A4S4DXY0,,missing_pdb,False
A0A4S4DY25,,missing_pdb,False
A0A4S4DY54,,missing_pdb,False
A0A4S4DYD8,,missing_pdb,False
A0A4S4DYL0,,missing_pdb,False
A0A4S4DYL2,,missing_pdb,False
A0A4S4DYL6,,missing_pdb,False
A0A4S4DYT3,,missing_pdb,False
A0A4S4DYU7,,missing_pdb,False
A0A4S4DYX2,,missing_pdb,False
A0A4S4DZ86,,missing_pdb,False
A0A4S4DZD9,,missing_pdb,False
A0A4S4DZG0,,missing_pdb,False
A0A4S4DZH6,,missing_pdb,False
A0A4S4DZK7,,missing_pdb,False
A0A4S4DZN5,,missing_pdb,False
A0A4S4DZP0,,missing_pdb,False
A0A4S4DZS8,,missing_pdb,False
A0A4S4E021,,missing_pdb,False
A0A4S4E042,,missing_pdb,False
A0A4S4E084,,missing_pdb,False
A0A4S4E0B5,,missing_pdb,False
A0A4S4E0C9,,missing_pdb,False
A0A4S4E0F6,,missing_pdb,False
A0A4S4E0F7,,missing_pdb,False
A0A4S4E0X3,,missing_pdb,False
A0A4S4E124,,missing_pdb,False
A0A4S4E153,,missing_pdb,False
A0A4S4E1A3,,missing_pdb,False
A0A4S4E1H0,,missing_pdb,False
A0A4S4E1P8,,missing_pdb,False
A0A4S4E1Q5,,missing_pdb,False
A0A4S4E1Q8,,missing_pdb,False
A0A4S4E223,,missing_pdb,False
A0A4S4E232,,missing_pdb,False
A0A4S4E2C8,,missing_pdb,False
A0A4S4E2D2,,missing_pdb,False
A0A4S4E2E5,,missing_pdb,False
A0A4S4E2M6,,missing_pdb,False
A0A4S4E2Q3,,missing_pdb,False
A0A4S4E2Q6,,missing_pdb,False
A0A4S4E2R3,,missing_pdb,False
A0A4S4E2R4,,missing_pdb,False
A0A4S4E2V0,,missing_pdb,False
A0A4S4E2W6,,missing_pdb,False
A0A4S4E2Z9,,missing_pdb,False
A0A4S4E318,,missing_pdb,False
A0A4S4E3B8,,missing_pdb,False
A0A4S4E3Y4,,missing_pdb,False
A0A4S4E3Y9,,missing_pdb,False
A0A4S4E410,,missing_pdb,False
A0A4S4E411,,missing_pdb,False
A0A4S4E4A7,,missing_pdb,False
A0A4S4E4A8,,missing_pdb,False
A0A4S4E4H9,,missing_pdb,False
A0A4S4E4I0,,missing_pdb,False
A0A4S4E4I9,,missing_pdb,False
A0A4S4E4K6,,missing_pdb,False
A0A4S4E4M9,,missing_pdb,False
A0A4S4E4Q7,,missing_pdb,False
A0A4S4E4V7,,missing_pdb,False
A0A4S4E4X6,,missing_pdb,False
A0A4S4E511,,missing_pdb,False
A0A4S4E594,,missing_pdb,False
A0A4S4E5C9,,missing_pdb,False
A0A4S4E5G0,,missing_pdb,False
A0A4S4E5G1,,missing_pdb,False
A0A4S4E5K6,,missing_pdb,False
A0A4S4E5N6,,missing_pdb,False
A0A4S4E5T3,,missing_pdb,False
A0A4S4E683,,missing_pdb,False
A0A4S4E6D8,,missing_pdb,False
A0A4S4E6J3,,missing_pdb,False
A0A4S4E6V4,,missing_pdb,False
A0A4S4E6V8,,missing_pdb,False
A0A4S4E6Y0,,missing_pdb,False
A0A4S4E6Z2,,missing_pdb,False
A0A4S4E728,,missing_pdb,False
A0A4S4E736,,missing_pdb,False
A0A4S4E765,,missing_pdb,False
A0A4S4E782,,missing_pdb,False
A0A4S4E7R9,,missing_pdb,False
A0A4S4E7T1,,missing_pdb,False
A0A4S4E7T4,,missing_pdb,False
A0A4S4E7T7,,missing_pdb,False
A0A4S4E7U2,,missing_pdb,False
A0A4S4E7Y7,,missing_pdb,False
A0A4S4E800,,missing_pdb,False
A0A4S4E812,,missing_pdb,False
A0A4S4E848,,missing_pdb,False
A0A4S4E854,,missing_pdb,False
A0A4S4E8C1,,missing_pdb,False
A0A4S4E8F5,,missing_pdb,False
A0A4S4E8F8,,missing_pdb,False
A0A4S4E8K7,,missing_pdb,False
A0A4S4E8L5,,missing_pdb,False
A0A4S4E8X5,,missing_pdb,False
A0A4S4E8Y5,,missing_pdb,False
A0A4S4E8Y8,,missing_pdb,False
A0A4S4E906,,missing_pdb,False
A0A4S4E915,,missing_pdb,False
A0A4S4E933,,missing_pdb,False
A0A4S4E983,,missing_pdb,False
A0A4S4E998,,missing_pdb,False
A0A4S4E9D7,,missing_pdb,False
A0A4S4E9G5,,missing_pdb,False
A0A4S4E9J6,,missing_pdb,False
A0A4S4E9L7,,missing_pdb,False
A0A4S4E9P5,,missing_pdb,False
A0A4S4E9P9,,missing_pdb,False
A0A4S4E9Q3,,missing_pdb,False
A0A4S4E9T6,,missing_pdb,False
A0A4S4E9W8,,missing_pdb,False
A0A4S4EA70,,missing_pdb,False
A0A4S4EAB8,,missing_pdb,False
A0A4S4EAR2,,missing_pdb,False
A0A4S4EAX0,,missing_pdb,False
A0A4S4EAX8,,missing_pdb,False
A0A4S4EAY3,,missing_pdb,False
A0A4S4EAZ3,,missing_pdb,False
A0A4S4EB41,,missing_pdb,False
A0A4S4EB49,,missing_pdb,False
A0A4S4EB68,,missing_pdb,False
A0A4S4EB91,,missing_pdb,False
A0A4S4EBC4,,missing_pdb,False
A0A4S4EBE1,,missing_pdb,False
A0A4S4EBJ1,,missing_pdb,False
A0A4S4EBN2,,missing_pdb,False
A0A4S4EBU8,,missing_pdb,False
A0A4S4EBX4,,missing_pdb,False
A0A4S4EBY0,,missing_pdb,False
A0A4S4EBY6,,missing_pdb,False
A0A4S4EBZ6,,missing_pdb,False
A0A4S4EC68,,missing_pdb,False
A0A4S4EC90,,missing_pdb,False
A0A4S4EC91,,missing_pdb,False
A0A4S4ECB0,,missing_pdb,False
A0A4S4ECF7,,missing_pdb,False
A0A4S4ECG2,,missing_pdb,False
A0A4S4ECL6,,missing_pdb,False
A0A4S4ECS2,,missing_pdb,False
A0A4S4ED40,,missing_pdb,False
A0A4S4EDD5,,missing_pdb,False
A0A4S4EDE3,,missing_pdb,False
A0A4S4EDH1,,missing_pdb,False
A0A4S4EDK1,,missing_pdb,False
A0A4S4EDL0,,missing_pdb,False
A0A4S4EDU1,,missing_pdb,False
A0A4S4EDW3,,missing_pdb,False
A0A4S4EDW9,,missing_pdb,False
A0A4S4EDY3,,missing_pdb,False
A0A4S4EE13,,missing_pdb,False
A0A4S4EE25,,missing_pdb,False
A0A4S4EEB2,,missing_pdb,False
A0A4S4EEP3,,missing_pdb,False
A0A4S4EEV1,,missing_pdb,False
A0A4S4EEW3,,missing_pdb,False
A0A4S4EF51,,missing_pdb,False
A0A4S4EFB5,,missing_pdb,False
A0A4S4EFD5,,missing_pdb,False
A0A4S4EFH8,,missing_pdb,False
A0A4S4EFI2,,missing_pdb,False
A0A4S4EFS4,,missing_pdb,False
A0A4S4EFU0,,missing_pdb,False
A0A4S4EG98,,missing_pdb,False
A0A4S4EGB6,,missing_pdb,False
A0A4S4EGD4,,missing_pdb,False
A0A4S4EGE0,,missing_pdb,False
A0A4S4EGI6,,missing_pdb,False
A0A4S4EGK2,,missing_pdb,False
A0A4S4EGP7,,missing_pdb,False
A0A4S4EGQ4,,missing_pdb,False
A0A4S4EGQ8,,missing_pdb,False
A0A4S4EGS6,,missing_pdb,False
A0A4S4EGZ0,,missing_pdb,False
A0A4S4EH36,,missing_pdb,False
A0A4S4EH53,,missing_pdb,False
A0A4S4EH54,,missing_pdb,False
A0A4S4EHG9,,missing_pdb,False
A0A4S4EHJ1,,missing_pdb,False
A0A4S4EHK2,,missing_pdb,False
A0A4S4EHL1,,missing_pdb,False
A0A4S4EHN7,,missing_pdb,False
A0A4S4EHN8,,missing_pdb,False
A0A4S4EHS1,,missing_pdb,False
A0A4S4EI26,,missing_pdb,False
A0A4S4EI74,,missing_pdb,False
A0A4S4EI91,,missing_pdb,False
A0A4S4EI95,,missing_pdb,False
A0A4S4EIF5,,missing_pdb,False
A0A4S4EIP7,,missing_pdb,False
A0A4S4EIQ8,,missing_pdb,False
A0A4S4EIS7,,missing_pdb,False
A0A4S4EIW6,,missing_pdb,False
A0A4S4EIX2,,missing_pdb,False
A0A4S4EJ03,,missing_pdb,False
A0A4S4EJ38,,missing_pdb,False
A0A4S4EJ51,,missing_pdb,False
A0A4S4EJB6,,missing_pdb,False
A0A4S4EJI4,,missing_pdb,False
A0A4S4EJK6,,missing_pdb,False
A0A4S4EJR3,,missing_pdb,False
A0A4S4EJS3,,missing_pdb,False
A0A4S4EJV7,,missing_pdb,False
A0A4S4EJW6,,missing_pdb,False
A0A4S4EK08,,missing_pdb,False
A0A4S4EK68,,missing_pdb,False
A0A4S4EK80,,missing_pdb,False
A0A4S4EKD1,,missing_pdb,False
A0A4S4EKE9,,missing_pdb,False
A0A4S4EKF1,,missing_pdb,False
A0A4S4EKF8,,missing_pdb,False
A0A4S4EKG2,,missing_pdb,False
A0A4S4EKK7,,missing_pdb,False
A0A4S4EKM2,,missing_pdb,False
A0A4S4EKR8,,missing_pdb,False
A0A4S4EL21,,missing_pdb,False
A0A4S4EL55,,missing_pdb,False
A0A4S4EL68,,missing_pdb,False
A0A4S4EL77,,missing_pdb,False
A0A4S4EL78,,missing_pdb,False
A0A4S4EL83,,missing_pdb,False
A0A4S4ELA7,,missing_pdb,False
A0A4S4ELD8,,missing_pdb,False
A0A4S4ELI7,,missing_pdb,False
A0A4S4ELQ9,,missing_pdb,False
A0A4S4ELT2,,missing_pdb,False
A0A4S4ELW0,,missing_pdb,False
A0A4S4ELW6,,missing_pdb,False
A0A4S4EM23,,missing_pdb,False
A0A4S4EM56,,missing_pdb,False
A0A4S4EM75,,missing_pdb,False
A0A4S4EMD1,,missing_pdb,False
A0A4S4EMD7,,missing_pdb,False
A0A4S4EME3,,missing_pdb,False
A0A4S4EMV0,,missing_pdb,False
A0A4S4EMZ7,,missing_pdb,False
A0A4S4EMZ9,,missing_pdb,False
A0A4S4EN68,,missing_pdb,False
