protein,pdb_path,reason,valid
A0A0H2Z8B8,,missing_pdb,False
A0A0H2Z917,,missing_pdb,False
A0A0H2Z9E7,,missing_pdb,False
A0A0H2Z9S0,,missing_pdb,False
A0A0H2Z9T4,,missing_pdb,False
A0A0H2Z9W3,,missing_pdb,False
A0A0H2ZA15,,missing_pdb,False
A0A0H2ZAJ4,,missing_pdb,False
A0A0H2ZAM9,,missing_pdb,False
A0A0H2ZAZ1,,missing_pdb,False
A0A0H2ZBC7,,missing_pdb,False
A0A0H2ZBI8,,missing_pdb,False
A0A0H2ZBQ3,,missing_pdb,False
A0A0H2ZBQ5,,missing_pdb,False
A0A0H2ZBR4,,missing_pdb,False
A0A0H2ZBW6,,missing_pdb,False
A0A0H2ZBX7,,missing_pdb,False
A0A0H2ZBY5,,missing_pdb,False
A0A0H2ZC01,,missing_pdb,False
A0A0H2ZC05,,missing_pdb,False
A0A0H2ZC45,,missing_pdb,False
A0A0H2ZC76,,missing_pdb,False
A0A0H2ZC92,,missing_pdb,False
A0A0H2ZCC1,,missing_pdb,False
A0A0H2ZCC5,,missing_pdb,False
A0A0H2ZCI1,,missing_pdb,False
A0A0H2ZD23,,missing_pdb,False
A0A0H2ZD34,,missing_pdb,False
A0A0H2ZDD3,,missing_pdb,False
A0A0H2ZDN1,,missing_pdb,False
A0A0H2ZDQ9,,missing_pdb,False
A0A0H2ZDR0,,missing_pdb,False
A0A0H2ZDR8,,missing_pdb,False
A0A0H2ZDU2,,missing_pdb,False
A0A0H2ZDV5,,missing_pdb,False
A0A0H2ZDW7,,missing_pdb,False
A0A0H2ZDX5,,missing_pdb,False
A0A0H2ZEA0,,missing_pdb,False
A0A0H2ZEC1,,missing_pdb,False
A0A0H2ZEK0,,missing_pdb,False
A0A0H2ZEM2,,missing_pdb,False
A0A0H2ZEW6,,missing_pdb,False
A0A0H2ZEY3,,missing_pdb,False
A0A0H2ZEZ6,,missing_pdb,False
A0A0H2ZEZ8,,missing_pdb,False
A0A0H2ZF22,,missing_pdb,False
A0A0H2ZFJ1,,missing_pdb,False
A0A0H2ZFT2,,missing_pdb,False
A0A0H2ZFY7,,missing_pdb,False
A0A0H2ZFZ5,,missing_pdb,False
A0A0H2ZG02,,missing_pdb,False
A0A0H2ZG14,,missing_pdb,False
A0A0H2ZG26,,missing_pdb,False
A0A0H2ZGA6,,missing_pdb,False
A0A0H2ZGD2,,missing_pdb,False
A0A0H2ZGE8,,missing_pdb,False
A0A0H2ZGI7,,missing_pdb,False
A0A0H2ZGK0,,missing_pdb,False
A0A0H2ZGN7,,missing_pdb,False
A0A0H2ZGY3,,missing_pdb,False
A0A0H2ZHJ2,,missing_pdb,False
A0A0H2ZHJ3,,missing_pdb,False
A0A0H2ZHK3,,missing_pdb,False
A0A0H2ZHM2,,missing_pdb,False
A0A0H2ZHY9,,missing_pdb,False
A0A0H2ZI34,,missing_pdb,False
A0A0H2ZI38,,missing_pdb,False
A0A0H2ZI65,,missing_pdb,False
A0A0H2ZIA4,,missing_pdb,False
A0A0H2ZIC6,,missing_pdb,False
A0A0H2ZID3,,missing_pdb,False
A0A0H2ZIE8,,missing_pdb,False
A0A0H2ZIH9,,missing_pdb,False
A0A0H2ZIJ9,,missing_pdb,False
A0A0H2ZIK7,,missing_pdb,False
A0A0H2ZIS7,,missing_pdb,False
A0A0H2ZIU8,,missing_pdb,False
A0A0H2ZIW1,,missing_pdb,False
A0A0H2ZJ26,,missing_pdb,False
A0A0H2ZJ39,,missing_pdb,False
A0A0H2ZJ81,,missing_pdb,False
A0A0H2ZJ90,,missing_pdb,False
A0A0H2ZJ91,,missing_pdb,False
A0A0H2ZJA2,,missing_pdb,False
A0A0H2ZJK4,,missing_pdb,False
A0A0H2ZJK9,,missing_pdb,False
A0A0H2ZJQ0,,missing_pdb,False
A0A0H2ZJR7,,missing_pdb,False
A0A0H2ZJY4,,missing_pdb,False
A0A0H2ZK39,,missing_pdb,False
A0A0H2ZK44,,missing_pdb,False
A0A0H2ZK50,,missing_pdb,False
A0A0H2ZK55,,missing_pdb,False
A0A0H2ZKF5,,missing_pdb,False
A0A0H2ZKH1,,missing_pdb,False
A0A0H2ZLJ3,,missing_pdb,False
A0A0H2ZLN8,,missing_pdb,False
A0A0H3XGQ0,,missing_pdb,False
A0A0H3XGQ9,,missing_pdb,False
A0A0H3XGR0,,missing_pdb,False
A0A0H3XGR3,,missing_pdb,False
A0A0H3XGR5,,missing_pdb,False
A0A0H3XGS5,,missing_pdb,False
A0A0H3XGV7,,missing_pdb,False
A0A0H3XGV9,,missing_pdb,False
A0A0H3XGW7,,missing_pdb,False
A0A0H3XGY0,,missing_pdb,False
A0A0H3XGY8,,missing_pdb,False
A0A0H3XGZ1,,missing_pdb,False
A0A0H3XH15,,missing_pdb,False
A0A0H3XH18,,missing_pdb,False
A0A0H3XH21,,missing_pdb,False
A0A0H3XH28,,missing_pdb,False
A0A0H3XH44,,missing_pdb,False
A0A0H3XH50,,missing_pdb,False
A0A0H3XH55,,missing_pdb,False
A0A0H3XH94,,missing_pdb,False
A0A0H3XH98,,missing_pdb,False
A0A0H3XH99,,missing_pdb,False
A0A0H3XHB0,,missing_pdb,False
A0A0H3XHB1,,missing_pdb,False
A0A0H3XHB2,,missing_pdb,False
A0A0H3XHC8,,missing_pdb,False
A0A0H3XHD2,,missing_pdb,False
A0A0H3XHD5,,missing_pdb,False
A0A0H3XHD7,,missing_pdb,False
A0A0H3XHD8,,missing_pdb,False
A0A0H3XHE2,,missing_pdb,False
A0A0H3XHE6,,missing_pdb,False
A0A0H3XHE9,,missing_pdb,False
A0A0H3XHF9,,missing_pdb,False
A0A0H3XHG2,,missing_pdb,False
A0A0H3XHG9,,missing_pdb,False
A0A0H3XHH5,,missing_pdb,False
A0A0H3XHI0,,missing_pdb,False
A0A0H3XHI5,,missing_pdb,False
A0A0H3XHJ3,,missing_pdb,False
A0A0H3XHJ9,,missing_pdb,False
A0A0H3XHL5,,missing_pdb,False
A0A0H3XHM0,,missing_pdb,False
A0A0H3XHN4,,missing_pdb,False
A0A0H3XHN9,,missing_pdb,False
A0A0H3XHP7,,missing_pdb,False
A0A0H3XHQ4,,missing_pdb,False
A0A0H3XHQ7,,missing_pdb,False
A0A0H3XHR4,,missing_pdb,False
A0A0H3XHR7,,missing_pdb,False
A0A0H3XHS6,,missing_pdb,False
A0A0H3XHS8,,missing_pdb,False
A0A0H3XHS9,,missing_pdb,False
A0A0H3XHT1,,missing_pdb,False
A0A0H3XHT5,,missing_pdb,False
A0A0H3XHT7,,missing_pdb,False
A0A0H3XHU9,,missing_pdb,False
A0A0H3XHW0,,missing_pdb,False
A0A0H3XHX8,,missing_pdb,False
A0A0H3XHY4,,missing_pdb,False
A0A0H3XHZ1,,missing_pdb,False
A0A0H3XHZ2,,missing_pdb,False
A0A0H3XHZ6,,missing_pdb,False
A0A0H3XI04,,missing_pdb,False
A0A0H3XI07,,missing_pdb,False
A0A0H3XI16,,missing_pdb,False
A0A0H3XI28,,missing_pdb,False
A0A0H3XI30,,missing_pdb,False
A0A0H3XI34,,missing_pdb,False
A0A0H3XI37,,missing_pdb,False
A0A0H3XI41,,missing_pdb,False
A0A0H3XI46,,missing_pdb,False
A0A0H3XI54,,missing_pdb,False
A0A0H3XI58,,missing_pdb,False
A0A0H3XI59,,missing_pdb,False
A0A0H3XI78,,missing_pdb,False
A0A0H3XI81,,missing_pdb,False
A0A0H3XI82,,missing_pdb,False
A0A0H3XI85,,missing_pdb,False
A0A0H3XI87,,missing_pdb,False
A0A0H3XI88,,missing_pdb,False
A0A0H3XIA5,,missing_pdb,False
A0A0H3XIA8,,missing_pdb,False
A0A0H3XIC4,,missing_pdb,False
A0A0H3XIC7,,missing_pdb,False
A0A0H3XID5,,missing_pdb,False
A0A0H3XID9,,missing_pdb,False
A0A0H3XIE2,,missing_pdb,False
A0A0H3XIE4,,missing_pdb,False
A0A0H3XIF9,,missing_pdb,False
A0A0H3XIH2,,missing_pdb,False
A0A0H3XII7,,missing_pdb,False
A0A0H3XIK2,,missing_pdb,False
A0A0H3XIK6,,missing_pdb,False
A0A0H3XIK7,,missing_pdb,False
A0A0H3XIL3,,missing_pdb,False
A0A0H3XIL6,,missing_pdb,False
A0A0H3XIM0,,missing_pdb,False
A0A0H3XIM6,,missing_pdb,False
A0A0H3XIM9,,missing_pdb,False
A0A0H3XIN2,,missing_pdb,False
A0A0H3XIN9,,missing_pdb,False
A0A0H3XIP6,,missing_pdb,False
A0A0H3XIP7,,missing_pdb,False
A0A0H3XIQ2,,missing_pdb,False
A0A0H3XIQ7,,missing_pdb,False
A0A0H3XIR1,,missing_pdb,False
A0A0H3XIR8,,missing_pdb,False
A0A0H3XIS3,,missing_pdb,False
A0A0H3XIT5,,missing_pdb,False
A0A0H3XIT8,,missing_pdb,False
A0A0H3XIU3,,missing_pdb,False
A0A0H3XIU8,,missing_pdb,False
A0A0H3XIV0,,missing_pdb,False
A0A0H3XIV5,,missing_pdb,False
A0A0H3XIV8,,missing_pdb,False
A0A0H3XIX0,,missing_pdb,False
A0A0H3XIX5,,missing_pdb,False
A0A0H3XIX7,,missing_pdb,False
A0A0H3XIY1,,missing_pdb,False
A0A0H3XIZ0,,missing_pdb,False
A0A0H3XIZ2,,missing_pdb,False
A0A0H3XIZ5,,missing_pdb,False
A0A0H3XIZ9,,missing_pdb,False
A0A0H3XJ01,,missing_pdb,False
A0A0H3XJ03,,missing_pdb,False
A0A0H3XJ04,,missing_pdb,False
A0A0H3XJ05,,missing_pdb,False
A0A0H3XJ25,,missing_pdb,False
A0A0H3XJ38,,missing_pdb,False
A0A0H3XJ41,,missing_pdb,False
A0A0H3XJ51,,missing_pdb,False
A0A0H3XJ72,,missing_pdb,False
A0A0H3XJ78,,missing_pdb,False
A0A0H3XJ80,,missing_pdb,False
A0A0H3XJB2,,missing_pdb,False
A0A0H3XJC5,,missing_pdb,False
A0A0H3XJD6,,missing_pdb,False
A0A0H3XJE3,,missing_pdb,False
A0A0H3XJE8,,missing_pdb,False
A0A0H3XJF4,,missing_pdb,False
A0A0H3XJF8,,missing_pdb,False
A0A0H3XJF9,,missing_pdb,False
A0A0H3XJI0,,missing_pdb,False
A0A0H3XJI4,,missing_pdb,False
A0A0H3XJJ6,,missing_pdb,False
A0A0H3XJJ8,,missing_pdb,False
A0A0H3XJL2,,missing_pdb,False
A0A0H3XJL7,,missing_pdb,False
A0A0H3XJM1,,missing_pdb,False
A0A0H3XJM7,,missing_pdb,False
A0A0H3XJN2,,missing_pdb,False
A0A0H3XJP0,,missing_pdb,False
A0A0H3XJU2,,missing_pdb,False
A0A0H3XJV0,,missing_pdb,False
A0A0H3XJV5,,missing_pdb,False
A0A0H3XJX2,,missing_pdb,False
A0A0H3XJX5,,missing_pdb,False
A0A0H3XJZ6,,missing_pdb,False
A0A0H3XK06,,missing_pdb,False
A0A0H3XK14,,missing_pdb,False
A0A0H3XK15,,missing_pdb,False
A0A0H3XK17,,missing_pdb,False
A0A0H3XK25,,missing_pdb,False
A0A0H3XK41,,missing_pdb,False
A0A0H3XK48,,missing_pdb,False
A0A0H3XK55,,missing_pdb,False
A0A0H3XK56,,missing_pdb,False
A0A0H3XK64,,missing_pdb,False
A0A0H3XK75,,missing_pdb,False
A0A0H3XK88,,missing_pdb,False
A0A0H3XK94,,missing_pdb,False
A0A0H3XK97,,missing_pdb,False
A0A0H3XKA2,,missing_pdb,False
A0A0H3XKA3,,missing_pdb,False
A0A0H3XKA6,,missing_pdb,False
A0A0H3XKB0,,missing_pdb,False
A0A0H3XKD0,,missing_pdb,False
A0A0H3XKD3,,missing_pdb,False
A0A0H3XKD8,,missing_pdb,False
A0A0H3XKE0,,missing_pdb,False
A0A0H3XKE4,,missing_pdb,False
A0A0H3XKF2,,missing_pdb,False
A0A0H3XKH6,,missing_pdb,False
A0A0H3XKJ5,,missing_pdb,False
A0A0H3XKJ7,,missing_pdb,False
A0A0H3XKK8,,missing_pdb,False
A0A0H3XKL6,,missing_pdb,False
A0A0H3XKM1,,missing_pdb,False
A0A0H3XKN5,,missing_pdb,False
A0A0H3XKP9,,missing_pdb,False
A0A0H3XKQ5,,missing_pdb,False
A0A0H3XKQ8,,missing_pdb,False
A0A0H3XKS0,,missing_pdb,False
A0A0H3XKS4,,missing_pdb,False
A0A0H3XKT0,,missing_pdb,False
A0A0H3XKU9,,missing_pdb,False
A0A0H3XKV3,,missing_pdb,False
A0A0H3XKW3,,missing_pdb,False
A0A0H3XKX0,,missing_pdb,False
A0A0H3XKX6,,missing_pdb,False
A0A0H3XKY0,,missing_pdb,False
A0A0H3XKY1,,missing_pdb,False
A0A0H3XL00,,missing_pdb,False
A0A0H3XL17,,missing_pdb,False
A0A0H3XL22,,missing_pdb,False
A0A0H3XL29,,missing_pdb,False
A0A0H3XL63,,missing_pdb,False
A0A0H3XL82,,missing_pdb,False
A0A0H3XL93,,missing_pdb,False
A0A0H3XLA0,,missing_pdb,False
A0A0H3XLC7,,missing_pdb,False
A0A0H3XLE9,,missing_pdb,False
A0A0H3XLG5,,missing_pdb,False
A0A0H3XLG9,,missing_pdb,False
A0A0H3XLH3,,missing_pdb,False
A0A0H3XLH9,,missing_pdb,False
A0A0H3XLI3,,missing_pdb,False
A0A0H3XLI5,,missing_pdb,False
A0A0H3XLI7,,missing_pdb,False
A0A0H3XLI9,,missing_pdb,False
A0A0H3XLK4,,missing_pdb,False
A0A0H3XLL3,,missing_pdb,False
A0A0H3XLL7,,missing_pdb,False
A0A0H3XLL8,,missing_pdb,False
A0A0H3XLM1,,missing_pdb,False
A0A0H3XLN9,,missing_pdb,False
A0A0H3XLP9,,missing_pdb,False
A0A0H3XLR7,,missing_pdb,False
A0A0H3XLS0,,missing_pdb,False
A0A0H3XLS5,,missing_pdb,False
A0A0H3XLS7,,missing_pdb,False
A0A0H3XLT6,,missing_pdb,False
A0A0H3XLV1,,missing_pdb,False
A0A0H3XLV6,,missing_pdb,False
A0A0H3XLV7,,missing_pdb,False
A0A0H3XLW1,,missing_pdb,False
A0A0H3XLW7,,missing_pdb,False
A0A0H3XLX0,,missing_pdb,False
A0A0H3XLX1,,missing_pdb,False
A0A0H3XLX3,,missing_pdb,False
A0A0H3XLY0,,missing_pdb,False
A0A0H3XLY5,,missing_pdb,False
A0A0H3XLY8,,missing_pdb,False
A0A0H3XLY9,,missing_pdb,False
A0A0H3XLZ2,,missing_pdb,False
A0A0H3XLZ9,,missing_pdb,False
A0A0H3XM11,,missing_pdb,False
A0A0H3XM29,,missing_pdb,False
A0A0H3XM30,,missing_pdb,False
A0A0H3XM33,,missing_pdb,False
A0A0H3XM42,,missing_pdb,False
A0A0H3XM76,,missing_pdb,False
A0A0H3XM88,,missing_pdb,False
A0A0H3XM93,,missing_pdb,False
A0A0H3XM95,,missing_pdb,False
A0A0H3XM98,,missing_pdb,False
A0A0H3XMA0,,missing_pdb,False
A0A0H3XMA8,,missing_pdb,False
A0A0H3XMA9,,missing_pdb,False
A0A0H3XMB4,,missing_pdb,False
A0A0H3XMB8,,missing_pdb,False
A0A0H3XMC7,,missing_pdb,False
A0A0H3XMD6,,missing_pdb,False
A0A0H3XME0,,missing_pdb,False
A0A0H3XME5,,missing_pdb,False
A0A0H3XMF8,,missing_pdb,False
A0A0H3XMG1,,missing_pdb,False
A0A0H3XMI8,,missing_pdb,False
A0A0H3XMJ1,,missing_pdb,False
A0A0H3XML6,,missing_pdb,False
A0A0H3XMM8,,missing_pdb,False
A0A0H3XMN1,,missing_pdb,False
A0A0H3XMP5,,missing_pdb,False
A0A0H3XMQ9,,missing_pdb,False
A0A0H3XMR3,,missing_pdb,False
A0A0H3XMR6,,missing_pdb,False
A0A0H3XMS1,,missing_pdb,False
A0A0H3XMS4,,missing_pdb,False
A0A0H3XMT2,,missing_pdb,False
A0A0H3XMT5,,missing_pdb,False
A0A0H3XMX2,,missing_pdb,False
A0A0H3XMZ0,,missing_pdb,False
A0A0H3XN19,,missing_pdb,False
A0A0H3XN28,,missing_pdb,False
A0A0H3XN43,,missing_pdb,False
A0A0H3XN49,,missing_pdb,False
A0A0H3XN56,,missing_pdb,False
A0A0H3XN59,,missing_pdb,False
A0A0H3XN61,,missing_pdb,False
A0A0H3XN79,,missing_pdb,False
A0A0H3XN91,,missing_pdb,False
A0A0H3XN95,,missing_pdb,False
A0A0H3XN98,,missing_pdb,False
A0A0H3XNA0,,missing_pdb,False
A0A0H3XNA9,,missing_pdb,False
A0A0H3XNB5,,missing_pdb,False
A0A0H3XND3,,missing_pdb,False
A0A0H3XND6,,missing_pdb,False
A0A0H3XNG3,,missing_pdb,False
A0A0J9YU76,,missing_pdb,False
